yr_cde,trm_cde,crs_comp1,crs_comp2,crs_comp3,crs_title,credit_hrs,crs_capacity,crs_enrollment,monday_cde,tuesday_cde,wednesday_cde,thursday_cde,friday_cde,begin_tim,end_tim,last_name,first_name,preferred_name,comment_txt
2018,10,MUSI,162,,VOICE LESSON - 1 HR SIGNUP,2,50,0,,,,,,,,MUFA Staff,-,,FEE REQUIRED- 1 Hour Lesson
2018,10,MUSI,162,B,VOICE LESSON (1 HR),2,20,2,,,,,,,,McFarland,Joanne,,FEE REQUIRED
2018,10,MUSI,162,C,VOICE LESSON (1 HR),2,20,5,,,,,,,,Piastro-Tedford,Sasha,,FEE REQUIRED
2018,10,MUSI,162,D,VOICE LESSON (1 HR),2,20,1,,,,,,,,Young,M,Susan,FEE REQUIRED
2018,10,MUSI,162,E,VOICE LESSON (1 HR),2,20,3,,,,,,,,Toth,Rebecca,Becki,FEE REQUIRED
2018,10,MUSI,162,F,VOICE LESSON (1 HR),2,20,0,,,,,,,,Weber,Brent,,FEE REQUIRED
2018,10,MUSI,163,A,STR LES-CELLO (1/2 HR),1,20,2,,,,,,,,Kohanski,Elisa,,FEE REQUIRED
2018,10,MUSI,164,A,STR LES-CELLO (1 HR),2,20,1,,,,,,,,Kohanski,Elisa,,FEE REQUIRED
2018,10,MUSI,165,A,STR LES-VIOLIN/VIOLA (1/2 HR),1,20,3,,,,,,,,Agnew,Rochelle,,FEE REQUIRED/ADVANCED LEV
2018,10,MUSI,165,B,STR LES-VIOLIN/VIOLA (1/2 HR),1,20,0,,,,,,,,Gregg,Jane,,FEE REQUIRED/BEGINNER LEV
2018,10,MUSI,165,C,STR LES-VIOLIN/VIOLA (1/2 HR),1,20,1,,,,,,,,Tedford,Jeffrey,Jeff,FEE REQUIRED/BEGINNER LEV
2018,10,MUSI,166,A,STR LES-VIOLIN/VIOLA (1 HR),2,20,3,,,,,,,,Agnew,Rochelle,,FEE REQUIRED/ADVANCED LEV
2018,10,MUSI,166,B,STR LES-VIOLIN/VIOLA (1 HR),2,20,1,,,,,,,,Gregg,Jane,,FEE REQUIRED/BEGINNER LEV
2018,10,MUSI,167,A,FRENCH HORN LESSON (1/2 HR),1,20,2,,,,,,,,Scanga,James,,FEE REQUIRED
2018,10,MUSI,168,A,FRENCH HORN LESSON (1 HR),2,20,0,,,,,,,,Scanga,James,,FEE REQUIRED
2018,10,MUSI,169,A,TROMBONE LESSON (1/2 HR),1,20,3,,,,,,,,May,Douglas,,FEE REQUIRED
2018,10,MUSI,170,A,TROMBONE LESSON (1 HR),2,20,0,,,,,,,,May,Douglas,,FEE REQUIRED
2018,10,MUSI,171,A,TRUMPET LESSON (1/2 HR),1,20,2,,,,,,,,Fennell,Drew,,FEE REQUIRED
2018,10,MUSI,172,A,TRUMPET LESSON (1 HR),2,20,2,,,,,,,,Fennell,Drew,,FEE REQUIRED
2018,10,MUSI,173,A,BARITONE/TUBA LESSON (1/2 HR),1,20,1,,,,,,,,Venesky,Jason,,FEE REQUIRED
2018,10,MUSI,174,A,BARITONE/TUBA LESSON (1 HR),2,20,0,,,,,,,,Venesky,Jason,,FEE REQUIRED
2018,10,MUSI,175,A,BASSOON LESSON (1/2 HR),1,20,0,,,,,,,,Byo,Donald,,FEE REQUIRED
2018,10,MUSI,176,A,BASSOON LESSON (1 HR),2,20,0,,,,,,,,Byo,Donald,,FEE REQUIRED
2018,10,MUSI,177,A,CLARINET LESSON (1/2 HR),1,20,2,,,,,,,,Weber,Alana,,FEE REQUIRED
2018,10,MUSI,178,A,CLARINET LESSON (1 HR),2,20,0,,,,,,,,Weber,Alana,,FEE REQUIRED
2018,10,MUSI,179,A,OBOE/ENGLISH HORN LES (1/2 HR),1,20,2,,,,,,,,Lipson,Hilary,,FEE REQUIRED
2018,10,MUSI,180,A,OBOE/ENGLISH HORN LES (1 HR),2,20,1,,,,,,,,Lipson,Hilary,,FEE REQUIRED
2018,10,MUSI,181,A,PERCUSSION LESSON (1/2 HR),1,20,2,,,,,,,,Heid,Ronald,,FEE REQUIRED
2018,10,MUSI,182,A,PERCUSSION LESSON (1 HR),2,20,2,,,,,,,,Heid,Ronald,,FEE REQUIRED
2018,10,MUSI,183,A,FLUTE LESSON (1/2 HR),1,20,4,,,,,,,,Tessmer,David,,FEE REQUIRED
2018,10,MUSI,184,A,FLUTE LESSON (1 HR),2,20,2,,,,,,,,Tessmer,David,,FEE REQUIRED
2018,10,MUSI,185,A,GUITAR LESSON (1/2 HR),1,20,6,,,,,,,,Churm,George,,FEE REQUIRED
2018,10,MUSI,186,A,GUITAR LESSON (1 HR),2,20,1,,,,,,,,Churm,George,,FEE REQUIRED
2018,10,MUSI,187,A,HARP LESSON (1/2 HR),1,20,2,,,,,,,,Scott,Julia,,FEE REQUIRED
2018,10,MUSI,188,A,HARP LESSON (1 HR),2,20,1,,,,,,,,Scott,Julia,,FEE REQUIRED
2018,10,MUSI,189,A,STRG LSN - DBL BASS (1/2 HR),1,20,1,,,,,,,,Bellassai,Anthony,,FEE REQUIRED
2018,10,MUSI,190,A,STRG LSN - DBL BASS (1 HR),2,20,0,,,,,,,,Bellassai,Anthony,,FEE REQUIRED
2018,10,MUSI,191,A,SAXOPHONE LESSON (1/2 HR),1,20,3,,,,,,,,Heasley,Daniel,,FEE REQUIRED
2018,10,MUSI,192,A,SAXOPHONE LESSON (1 HR),2,20,0,,,,,,,,Heasley,Daniel,,FEE REQUIRED
2018,10,MUSI,198,A,MUSIC RECITAL ATTENDANCE - MINORS,0,50,14,,,,,F,3:00:00 PM,3:50:00 PM,Carter,Beverly,Bev,
2018,10,MUSI,199,A,MUSIC RECITAL ATTENDANCE-MAJORS,0,120,49,,,,,F,3:00:00 PM,3:50:00 PM,Carter,Beverly,Bev,MAJOR SECTION
2018,10,MUSI,202,A,INTRO TO MUSIC EDUCATION,1,0,11,,,W,,,1:00:00 PM,1:50:00 PM,Paparone,Stacy,,
2018,10,MUSI,203,A,MUSIC THEORY III,2,35,13,,T,,R,,1:00:00 PM,1:50:00 PM,Hasper,Joseph,,MUSI 104
2018,10,MUSI,205,A,AURAL SKILLS III,2,35,12,M,,W,,,12:00:00 PM,12:50:00 PM,Huebert,Melva,,MUSI 105 AND 106
2018,10,MUSI,207,A,WOODWIND METHODS,1,35,8,,T,,R,,11:30:00 AM,12:20:00 PM,Scanga,James,,MUSIC MAJORS/MINORS OR INSTRUC
2018,10,MUSI,219,A,BEGINNING CONDUCTING,1,18,18,M,,W,,,11:00:00 AM,11:50:00 AM,Tedford,Jeffrey,Jeff,MUSIC MAJORS ONLY
2018,10,MUSI,221,A,MUSIC TECHNOLOGY-MUSIC MAJORS ONLY,2,15,14,M,,,,F,1:00:00 PM,1:50:00 PM,Erb,Andrew,,MUSIC MAJORS ONLY
2018,10,MUSI,222,A,MUSIC THEATRE WORKSHOP,2,20,6,,,W,,,1:00:00 PM,2:50:00 PM,Piastro-Tedford,Sasha,,
2018,10,MUSI,223,A,OPERA WORKSHOP,1,20,3,M,,,,,1:00:00 PM,2:50:00 PM,Mueller,Katherine,,
2018,10,MUSI,224,A,PIANO PEDAGOGY,1,15,7,,,,R,,10:00:00 AM,10:50:00 AM,Huebert,Melva,,
2018,10,MUSI,230,A,JAZZ HISTORY,3,25,5,,T,,R,,10:05:00 AM,11:20:00 AM,Hasper,Joseph,,
2018,10,MUSI,302,A,LITERATURE OF MUSIC,2,35,6,M,,W,,,1:00:00 PM,1:50:00 PM,Drake,Joshua,,
2018,10,MUSI,315,A,MUSIC METHODS/ELEMENTARY TEACHERS,1,25,16,M,,,,,12:00:00 PM,12:50:00 PM,Paparone,Stacy,,SOPH STATUS
2018,10,MUSI,317,A,ADV CHORAL CONDUCTING,2,20,6,M,,W,,,10:00:00 AM,10:50:00 AM,Mueller,Katherine,,MUSI 219
2018,10,MUSI,326,A,INTRO TO THE BUSINESS OF MUSIC,3,8,3,,T,,R,,2:30:00 PM,3:45:00 PM,Lewis,Cedric,,"CROSSLIST WITH MARK, ENTR 326"
2018,10,MUSI,331,A,MUSIC HISTORY I,3,35,10,M,,W,,F,9:00:00 AM,9:50:00 AM,Carter,Beverly,Bev,MUSIC ED MAJORS AND HUMA 301
2018,10,MUSI,333,A,VOCAL LITERATURE,2,20,0,,T,,R,,8:00:00 AM,9:15:00 AM,Piastro-Tedford,Sasha,,
2018,10,MUSI,403,A,COMPOSITION,2,10,2,M,,W,,,2:00:00 PM,2:50:00 PM,Hasper,Joseph,,
2018,10,MUSI,426,A,INTRODUCTION TO MUSIC MARKETING,3,8,1,,T,,R,,11:30:00 AM,12:45:00 PM,Lewis,Cedric,,BUSA 204
2018,10,MUSI,476,A,SENIOR MUSIC RECITAL,1,20,1,,,,,,,,Carter,Beverly,Bev,
2018,10,MUSI,477,A,PIANO PROFICIENCY EXAM,0,10,0,,,,,,,,Carter,Beverly,Bev,
2018,10,MUSI,478,A,VOICE PROFICIENCY EXAM,0,10,0,,,,,,,,Carter,Beverly,Bev,
2018,10,PHIL,161,A,INTRO TO PHILOSOPHY,3,28,29,M,,W,,F,2:00:00 PM,2:50:00 PM,Franklin,Christopher,,
2018,10,PHIL,161,B,INTRO TO PHILOSOPHY,3,28,24,M,,W,,F,3:00:00 PM,3:50:00 PM,Franklin,Christopher,,
2018,10,PHIL,201,A,SYMBOLIC LOGIC,3,25,26,M,,W,,F,10:00:00 AM,10:50:00 AM,West,Ryan,,
2018,10,PHIL,290,A,"STUDY: FREE WILL, PROVIDENCE, OMNI",3,25,17,,T,,R,,1:00:00 PM,2:15:00 PM,Franklin,Christopher,,
2018,10,PHIL,301,A,ANCIENT PHILOSOPHY,3,25,21,,T,,R,,11:30:00 AM,12:45:00 PM,West,Ryan,,
2018,10,PHIL,311,A,METAPHYSICS,3,25,8,,T,,R,,10:05:00 AM,11:20:00 AM,Franklin,Christopher,,
2018,10,PHYE,101,A,FITNESS & WELLNESS I-MEN,1,120,127,,T,,R,,8:00:00 AM,8:50:00 AM,Severson,Sean,,
2018,10,PHYE,101,B,FITNESS & WELLNESS I-MEN,1,120,120,,,W,,F,9:00:00 AM,9:50:00 AM,Chinn,James,,
2018,10,PHYE,101,C,FITNESS & WELLNESS I-MEN,1,120,122,,T,,R,,1:00:00 PM,1:50:00 PM,Thrasher,Caleb,,
2018,10,PHYE,111,A,FITNESS & WELLNESS I-WOMEN,1,120,106,,T,,R,,10:05:00 AM,10:55:00 AM,Fuss,Leslie,Chelle,
2018,10,PHYE,111,B,FITNESS & WELLNESS I-WOMEN,1,120,94,,T,,R,,11:30:00 AM,12:20:00 PM,Hunt,Alyssa,,
2018,10,PHYE,111,C,FITNESS & WELLNESS I-WOMEN,1,120,98,,,W,,F,2:00:00 PM,2:50:00 PM,Cramer,Kristen,,
2018,10,PHYE,207,A,BEGINNING BOWLING,1,18,19,,,W,,F,10:00:00 AM,10:50:00 AM,Chinn,James,,PHYE 102 OR 112
2018,10,PHYE,209,A,TENNIS,1,16,14,,,W,,F,1:00:00 PM,1:50:00 PM,Boyle,Henry,,NON-VARSITY; PHYE 102 OR 112
2018,10,PHYE,210,A,BALLROOM DANCING-MEN,1,20,15,,,,,F,8:00:00 AM,8:50:00 AM,Garvey,Kevin,,PHYE 210A & 210B MEET TOGETHER
2018,10,PHYE,210,B,BALLROOM DANCING-WOMEN,1,20,14,,,,,F,8:00:00 AM,8:50:00 AM,Garvey,Kevin,,PHYE 210A & 210B MEET TOGETHER
2018,10,PHYE,211,A,BEGINNING DANCE,1,35,33,,,,,F,12:00:00 PM,12:50:00 PM,Garvey,Kevin,,PHYE 102 OR 112
2018,10,PHYE,213,A,INTERMEDIATE DANCE,1,35,11,,,,,F,3:00:00 PM,3:50:00 PM,Garvey,Kevin,,PHYE 102 OR 112
2018,10,PHYE,290,A,STUDY: KARATE,1,12,7,M,,W,,,2:00:00 PM,2:50:00 PM,Hogsette,David,,
2018,10,PHYS,101,A,GENERAL PHYSICS I-ENGINEERING,4,40,25,M,,W,,F,10:00:00 AM,10:50:00 AM,Brower,Shane,,
2018,10,PHYS,101,L,LABORATORY WORKSHOP,0,40,25,,T,,,,2:30:00 PM,4:30:00 PM,Wolinski,Jeffrey,,LAB FEE
2018,10,PHYS,102,A,GEN PHYSICS II-ENGINEERING,4,65,46,M,,W,,F,8:00:00 AM,8:50:00 AM,Wagner,Doris,DJ,"PHYS 101, COREQ MATH 162"
2018,10,PHYS,102,B,GEN PHYSICS II-ENGINEERING,4,65,41,M,,W,,F,9:00:00 AM,9:50:00 AM,Wagner,Doris,DJ,"PHYS 101, COREQ MATH 162"
2018,10,PHYS,102,L,LABORATORY WORKSHOP,0,36,28,,,W,,,2:00:00 PM,4:00:00 PM,Wolinski,Jeffrey,,LAB FEE
2018,10,PHYS,102,M,LABORATORY WORKSHOP,0,36,28,,,,R,,10:05:00 AM,12:05:00 PM,Wolinski,Jeffrey,,LAB FEE
2018,10,PHYS,102,N,LABORATORY WORKSHOP,0,36,31,,,,R,,2:30:00 PM,4:30:00 PM,Wolinski,Jeffrey,,LAB FEE
2018,10,PHYS,121,A,COLLEGE PHYSICS I,4,35,25,M,,W,,F,8:00:00 AM,8:50:00 AM,Marsch,Glenn,,
2018,10,PHYS,121,B,COLLEGE PHYSICS I,4,35,33,M,,W,,F,9:00:00 AM,9:50:00 AM,Marsch,Glenn,,
2018,10,PHYS,121,L,LABORATORY WORKSHOP,0,32,22,M,,,,,2:00:00 PM,4:00:00 PM,Brower,Shane,,
2018,10,PHYS,121,M,LABORATORY WORKSHOP,0,32,27,,T,,,,10:05:00 AM,12:05:00 PM,Brower,Shane,,
2018,10,PHYS,121,N,LABORATORY WORKSHOP,0,32,9,,T,,,,2:30:00 PM,4:30:00 PM,Brower,Shane,,
2018,10,PHYS,135,A,HORIZONS IN PHYSICS,1,16,18,,,W,,,11:00:00 AM,11:50:00 AM,Brower,Shane,,
2018,10,PHYS,303,A,MECHANICS I,3,25,8,M,,W,,F,1:00:00 PM,1:50:00 PM,Wagner,Doris,DJ,PHYS101 & PHYS 242 OR MATH 262
2018,10,PHYS,305,A,ELECTRICITY & MAGNETISM,3,10,8,M,,W,,F,9:00:00 AM,9:50:00 AM,Brower,Shane,,PHYS101 & PHYS 242 OR MATH 262
2018,10,PHYS,421,A,ADVANCED TOPICS,3,25,4,,T,,R,,1:00:00 PM,2:15:00 PM,Wolinski,Jeffrey,,PHYS 234; AND MATH 262 OR PHYS
2018,10,POLS,101,A,FOUNDATIONS OF POLITICAL SCIENCE,3,35,40,M,,W,,F,2:00:00 PM,2:50:00 PM,Coulter,Michael,,
2018,10,POLS,104,A,INTERNAT POLITICS,3,25,25,,T,,R,,8:00:00 AM,9:15:00 AM,Stanton,Samuel,,
2018,10,POLS,201,A,COMPARATIVE POLITICS,3,40,34,M,,W,,F,2:00:00 PM,2:50:00 PM,Kengor,Paul,,
2018,10,POLS,204,A,AMERICAN NATIONAL GOVT,3,24,14,M,,W,,F,12:00:00 PM,12:50:00 PM,Verbois,Caleb,,
2018,10,POLS,277,A,RESEARCH METH IN POLITICAL SCI,4,20,11,M,,,,,6:30:00 PM,7:30:00 PM,Stanton,Samuel,,
2018,10,POLS,277,A,RESEARCH METH IN POLITICAL SCI,4,20,11,M,,W,,F,8:00:00 AM,8:50:00 AM,Stanton,Samuel,,
2018,10,POLS,302,A,NATIONAL SECURITY,3,25,12,,T,,R,,11:30:00 AM,12:45:00 PM,Stanton,Samuel,,
2018,10,POLS,304,A,THE AMERICAN PRESIDENCY,3,25,8,,T,,R,,2:30:00 PM,3:45:00 PM,Verbois,Caleb,,
2018,10,POLS,309,A,STATE & LOCAL POLITICS,3,25,5,,T,,R,,10:05:00 AM,11:20:00 AM,Coulter,Michael,,
2018,10,POLS,317,A,CONSTITUTIONAL LAW US I,3,15,14,,T,,R,,1:00:00 PM,2:15:00 PM,Verbois,Caleb,,
2018,10,POLS,319,A,PUBLIC ADMINISTRATION,3,24,9,,T,,R,,11:30:00 AM,12:45:00 PM,Ball,Thomas,,
2018,10,POLS,335,A,TERRORISM & COUNTER-TERRORISM,3,25,10,,T,,R,,10:05:00 AM,11:20:00 AM,Stanton,Samuel,,
2018,10,POLS,342,A,MIDDLE EASTERN POLITICS,3,40,37,M,,W,,F,1:00:00 PM,1:50:00 PM,Kengor,Paul,,
2018,10,POLS,355,A,CLASSICAL POLITICAL THOUGHT,3,25,8,M,,W,,F,9:00:00 AM,9:50:00 AM,Coulter,Michael,,
2018,10,PSYC,101,A,FOUNDATIONS OF PSYC SCIENCE,3,30,37,M,,,,,6:30:00 PM,9:00:00 PM,Horton,Joseph,,
2018,10,PSYC,101,B,FOUNDATIONS OF PSYC SCIENCE,3,40,40,M,,W,,F,9:00:00 AM,9:50:00 AM,Horton,Joseph,,
2018,10,PSYC,102,A,EDUCATIONAL PSYCHOLOGY,3,30,30,M,,W,,F,10:00:00 AM,10:50:00 AM,Genareo,Phyllis,,ED MAJORS PRIORITY
2018,10,PSYC,102,B,EDUCATIONAL PSYCHOLOGY,3,30,31,M,,W,,F,11:00:00 AM,11:50:00 AM,Genareo,Phyllis,,ED MAJORS PRIORITY
2018,10,PSYC,201,A,STATISTICAL METHODS,3,40,50,M,,W,,F,11:00:00 AM,11:50:00 AM,Welton,Gary,,
2018,10,PSYC,207,A,PSYCHOLOGY OF PERSONALITY,3,40,35,M,,W,,F,10:00:00 AM,10:50:00 AM,Throckmorton,E,Warren,PSYC 101
2018,10,PSYC,208,A,SOCIAL PSYCHOLOGY,3,32,31,,T,,R,,10:05:00 AM,11:20:00 AM,Throckmorton,E,Warren,
2018,10,PSYC,208,B,SOCIAL PSYCHOLOGY,3,32,32,M,,W,,F,1:00:00 PM,1:50:00 PM,Bright,Martin,,
2018,10,PSYC,208,C,SOCIAL PSYCHOLOGY,3,32,22,M,,W,,F,11:00:00 AM,11:50:00 AM,Throckmorton,E,Warren,
2018,10,PSYC,209,A,CHILD DEVELOPMENT,3,35,18,M,,W,,F,2:00:00 PM,2:50:00 PM,Horton,Joseph,,
2018,10,PSYC,290,A,STUDY: MENTAL HLTH PEER SUPPORT I,1,25,15,,,,,F,12:00:00 PM,12:50:00 PM,Houk,Suzanne,,
2018,10,PSYC,301,A,HISTORY AND SYSTEMS OF PSYCHOLOGY,3,40,21,M,,W,,F,8:00:00 AM,8:50:00 AM,Seybold,Kevin,,12 HOURS PSYCH
2018,10,PSYC,312,A,ABNORMAL PSYCHOLOGY,3,25,25,M,,W,,F,1:00:00 PM,1:50:00 PM,Throckmorton,E,Warren,PSYC 101 + 3 HRS
2018,10,PSYC,315,A,FORENSIC PSYCHOLOGY,3,20,11,,T,,R,,1:00:00 PM,2:15:00 PM,Houk,Suzanne,,PSYC 101
2018,10,PSYC,316,A,BEHAVIORAL NEUROSCIENCE,3,40,26,,T,,R,,2:30:00 PM,3:45:00 PM,Seybold,Kevin,,PSYC 101 OR INSTR OK
2018,10,PSYC,318,A,COGNITIVE PSYCHOLOGY,3,40,19,M,,W,,F,11:00:00 AM,11:50:00 AM,Seybold,Kevin,,"PSYC 101, 201 & 204"
2018,10,PSYC,319,A,COGNITIVE PSYC LAB,1,30,7,M,,,,,3:00:00 PM,4:59:00 PM,Seybold,Kevin,,"PSYC 101, 201 & 204"
2018,10,PSYC,322,A,MARRIAGE/FAM ASSESS & INTERVENTION,3,20,11,,T,,R,,11:30:00 AM,12:45:00 PM,Horton,Joseph,,PSYC 201
2018,10,PSYC,401,A,ADVANCED STATISTICS,3,20,8,M,,W,,F,12:00:00 PM,12:50:00 PM,Welton,Gary,,"PSYC 101, 201, 204"
2018,10,PSYC,404,A,ADVANCED RESEARCH METHODS,4,10,12,,,W,,,3:00:00 PM,3:50:00 PM,Horton,Joseph,,LABORATORY
2018,10,PSYC,404,A,ADVANCED RESEARCH METHODS,4,10,12,,T,,R,,1:00:00 PM,2:15:00 PM,Horton,Joseph,,"PSYC 101, 201 & 204"
2018,10,RELI,211,A,OLD TESTAMENT LIT/HIST,3,45,31,M,,W,,F,10:00:00 AM,10:50:00 AM,Bibza,James,Jim,
2018,10,RELI,211,B,OLD TESTAMENT LIT/HIST,3,45,40,M,,W,,F,11:00:00 AM,11:50:00 AM,Bibza,James,Jim,
2018,10,RELI,211,C,OLD TESTAMENT LIT/HIST,3,40,37,,T,,R,,2:30:00 PM,3:45:00 PM,Byun,Seulgi,,
2018,10,RELI,221,A,LIFE OF CHRIST,3,50,39,,T,,R,,10:05:00 AM,11:20:00 AM,Bibza,James,Jim,
2018,10,RELI,221,B,LIFE OF CHRIST,3,50,28,,T,,R,,11:30:00 AM,12:45:00 PM,Bibza,James,Jim,
2018,10,RELI,235,A,BIBLICAL IDEAS,3,25,24,,T,,R,,1:00:00 PM,2:15:00 PM,Moeller,Julie,,
2018,10,RELI,237,A,OT BIBLICAL BOOK - PSALMS,3,32,35,,T,,R,,10:05:00 AM,11:20:00 AM,Byun,Seulgi,,
2018,10,RELI,238,A,BIBLICAL BOOKS-JOHN,3,45,35,M,,W,,F,12:00:00 PM,12:50:00 PM,Schaefer,Paul,,
2018,10,RELI,247,A,CONTEMPORARY  AMERICAN RELIGION,3,25,19,M,,W,,F,9:00:00 AM,9:50:00 AM,Kemeny,Paul,,
2018,10,RELI,290,A,"STUDY: MINISTRY, CULTURE, CONTEXT",3,30,26,M,,W,,,8:35:00 AM,9:50:00 AM,Robbins,David,,
2018,10,RELI,290,B,STUDY: SPIRITUAL FORMATION,3,30,26,M,,W,,F,10:00:00 AM,10:50:00 AM,Shepson,Donald,,
2018,10,RELI,290,C,STUDY: INTRO TO YOUTH MINISTRY,3,30,24,M,,W,,,2:00:00 PM,3:15:00 PM,Robbins,David,,
2018,10,RELI,345,A,LUTHER & CALVIN,3,30,15,M,,W,,F,2:00:00 PM,2:50:00 PM,Schaefer,Paul,,
2018,10,RELI,390,A,STUDY: BIBLE STUDY BEFORE REF,3,10,5,,T,,R,,2:30:00 PM,3:45:00 PM,Rine,C,Rebecca,
2018,10,RELI,450,A,CHRIST AND THE MEDIA,3,20,17,M,,,,,6:30:00 PM,9:00:00 PM,Gordon,Thomas,David,
2018,10,ROBO,301,A,INTRODUCTION TO ROBOTICS,3,17,17,M,,W,,,1:00:00 PM,1:50:00 PM,Allison,Blair,,LAB FEE
2018,10,ROBO,301,L,LABORATORY,0,9,9,,,,R,,1:00:00 PM,2:59:00 PM,Allison,Blair,,LAB FEE
2018,10,ROBO,301,M,LABORATORY,0,8,8,,,,,F,1:00:00 PM,2:59:00 PM,Allison,Blair,,LAB FEE
2018,10,ROBO,451,L,CAPSTONE DESIGN PROJECT I,1,6,6,,,W,,,3:00:00 PM,5:00:00 PM,Bright,Myron,Mike,"SR STATUS, LAB FEE"
2018,10,ROBO,451,M,CAPSTONE DESIGN PROJECT I,1,8,8,,,W,,F,3:00:00 PM,4:00:00 PM,Allison,Blair,,"SR Status, Lab Fee"
2018,10,ROBO,451,N,CAPSTONE DESIGN PROJECT I,1,9,9,,,,R,,11:30:00 AM,12:30:00 PM,Allison,Blair,,"SR Status, Lab fee"
2018,10,ROBO,451,N,CAPSTONE DESIGN PROJECT I,1,9,9,M,,,,,3:00:00 PM,4:00:00 PM,Allison,Blair,,"SR Status, Lab fee"
2018,10,SCIC,201,A,FUNDAMENTALS OF THE UNIVERSE,4,52,47,,,W,,,6:30:00 PM,9:00:00 PM,Downey,James,Jim,LAB FEE
2018,10,SCIC,201,L,LABORATORY,0,26,22,,T,,,,1:00:00 PM,2:59:00 PM,Wagner,Doris,DJ,LAB FEE
2018,10,SCIC,201,M,LABORATORY,0,26,25,,T,,,,3:00:00 PM,4:59:00 PM,Marsch,Glenn,,LAB FEE
2018,10,SCIC,202,A,LIFE SCIENCE,4,59,60,,T,,R,,11:30:00 AM,12:45:00 PM,Strain,Joy,,LAB FEE
2018,10,SCIC,202,L,LABORATORY,0,30,31,,,,R,,1:00:00 PM,2:59:00 PM,Sullivan,Logan,,LAB FEE
2018,10,SCIC,202,M,LABORATORY,0,30,29,,,,R,,3:00:00 PM,4:59:00 PM,Sullivan,Logan,,LAB FEE
2018,10,SCIC,203,A,"ATOMS, MOLECULES & MATERIAL WORLD",4,44,48,M,,W,,F,11:00:00 AM,11:50:00 AM,Cramer,Susan,,LAB FEE
2018,10,SCIC,203,L,LABORATORY,0,22,23,M,,,,,1:00:00 PM,2:59:00 PM,Wong,Ven Ney,Venney,LAB FEE
2018,10,SCIC,203,M,LABORATORY,0,22,25,M,,,,,3:00:00 PM,4:59:00 PM,Wong,Ven Ney,Venney,LAB FEE
2018,10,SCIC,204,A,ENVIRONMENTAL SCIENCE,4,60,62,,T,,R,,11:30:00 AM,12:45:00 PM,Jenkins,Stephen,,LAB FEE
2018,10,SCIC,204,L,LABORATORY,0,30,31,,T,,,,1:00:00 PM,2:59:00 PM,Dudt,Jan,,LAB FEE
2018,10,SCIC,204,M,LABORATORY,0,30,31,,T,,,,3:00:00 PM,4:59:00 PM,Brenner,Frederic,Fred,LAB FEE
2018,10,SEDU,101,A,EXCEPTIONAL LEARNERS,3,25,16,M,,W,,F,9:00:00 AM,9:50:00 AM,Fecich,Samantha,,PSYC 102
2018,10,SEDU,101,B,EXCEPTIONAL LEARNERS,3,25,18,M,,W,,F,10:00:00 AM,10:50:00 AM,Fecich,Samantha,,PSYC 102
